from_node to_node capacity prob_failure num_fiberducts
1 2 3500000.0 0.0014905007564633102 1
1 3 3500000.0 0.0010822676807858422 1
1 5 0.0 0.0018762238881928812 0
1 4 0.0 0.0019296511291623986 0
1 6 0.0 7.815784231221594e-05 0
1 7 0.0 0.0014431168887095375 0
1 8 0.0 0.0001450255473092507 0
1 11 0.0 0.00011379097079028803 0
1 10 0.0 0.002919862895984665 0
1 9 0.0 0.0009360326282632212 0
1 12 0.0 0.0004781801848873987 0
2 1 3500000.0 0.0037775321585731447 1
2 5 3500000.0 4.684881589126925e-05 1
2 3 0.0 0.001861390856985996 0
2 4 0.0 0.0008914399279345812 0
2 6 0.0 0.0009979672636945254 0
2 7 0.0 0.0001557939398903022 0
2 8 0.0 0.0008842819904115251 0
2 11 0.0 0.0030243022295972015 0
2 10 0.0 9.72090813897902e-05 0
2 9 0.0 0.00039214686636985846 0
2 12 0.0 0.0001299161790768528 0
3 1 3500000.0 0.0016006521773085096 1
3 4 3500000.0 0.0052055419658034 1
3 6 3500000.0 0.0004914321238918566 1
3 2 0.0 0.000724340651291379 0
3 5 0.0 0.00020569253738261212 0
3 7 0.0 0.00024891909320971046 0
3 8 0.0 0.0011219546004680775 0
3 11 0.0 0.0014226642848226049 0
3 10 0.0 1.5206622618621543e-05 0
3 9 0.0 0.0010609703720021863 0
3 12 0.0 0.00011747863794683916 0
5 2 3500000.0 0.001034537326084249 1
5 4 3500000.0 0.0008390603607809763 1
5 6 3500000.0 0.002194273005128788 1
5 1 0.0 2.9094118279708385e-06 0
5 3 0.0 0.0011053495787454548 0
5 7 0.0 0.0006124386788479002 0
5 8 0.0 0.005651190386756926 0
5 11 0.0 0.0004922208563065431 0
5 10 0.0 6.82430777876697e-05 0
5 9 0.0 0.0009965845347356154 0
5 12 0.0 0.0018119465353061436 0
4 3 3500000.0 0.0022306064271994364 1
4 5 3500000.0 0.00018499375664685853 1
4 7 3500000.0 3.606859875960038e-05 1
4 8 3500000.0 0.0004757484346054064 1
4 1 0.0 0.0014131937919815536 0
4 2 0.0 0.0033107927518189837 0
4 6 0.0 0.0008267321453239508 0
4 11 0.0 0.0002797069817716451 0
4 10 0.0 0.003091768638792213 0
4 9 0.0 0.0037759183413220102 0
4 12 0.0 0.004862648961466592 0
6 3 3500000.0 0.00846022729234937 1
6 5 3500000.0 0.001243671881612351 1
6 7 3500000.0 0.00019354072660341344 1
6 8 3500000.0 0.0001165508702741165 1
6 1 0.0 3.402223662053426e-05 0
6 2 0.0 0.0011712433121147702 0
6 4 0.0 0.0013796212835996305 0
6 11 0.0 0.00020219460700060722 0
6 10 0.0 0.0009093237279375306 0
6 9 0.0 0.0006161250584537585 0
6 12 0.0 0.0004639129431954494 0
7 4 3500000.0 0.0007192597282673919 1
7 6 3500000.0 0.0006328237875603598 1
7 8 3500000.0 0.005689130425164861 1
7 11 3500000.0 0.0011912011888964042 1
7 1 0.0 0.002560144626133794 0
7 2 0.0 0.00017464745254831466 0
7 3 0.0 0.002170336064436138 0
7 5 0.0 0.003039572945122381 0
7 10 0.0 0.001592841048224785 0
7 9 0.0 0.00039862895641487204 0
7 12 0.0 0.0007098007513629699 0
8 4 3500000.0 0.0001383547686071081 1
8 6 3500000.0 0.0019964967367374336 1
8 7 3500000.0 0.0007183290902344016 1
8 10 3500000.0 1.6133415420017473e-05 1
8 1 0.0 0.0004639816997012858 0
8 2 0.0 0.0003293894858428251 0
8 3 0.0 0.0011366633813113156 0
8 5 0.0 0.001403121100230102 0
8 11 0.0 0.0013381786074364635 0
8 9 0.0 0.0038810282814405197 0
8 12 0.0 0.0001441641280327706 0
11 7 3500000.0 0.0009729137575809774 1
11 9 3500000.0 0.0016026139809736282 1
11 10 3500000.0 6.792135916488761e-05 1
11 12 3500000.0 0.00024222348660168634 1
11 1 0.0 0.00023783731600020877 0
11 2 0.0 0.00695539947779027 0
11 3 0.0 0.001169215347082264 0
11 5 0.0 0.0006125265312662179 0
11 4 0.0 0.0005020577514706052 0
11 6 0.0 0.00026484171480920335 0
11 8 0.0 0.0007485374705202959 0
10 8 3500000.0 0.0003930207541551482 1
10 9 3500000.0 7.120283986816002e-05 1
10 11 3500000.0 0.0006168782329904999 1
10 12 3500000.0 8.250177287138319e-05 1
10 1 0.0 1.11569031378982e-06 0
10 2 0.0 0.0005188317502607948 0
10 3 0.0 0.0022235499644222586 0
10 5 0.0 0.0004484962049169372 0
10 4 0.0 0.0008145253405242481 0
10 6 0.0 0.0064362616048432575 0
10 7 0.0 0.0027413505861999324 0
9 10 3500000.0 0.0014364532088409212 1
9 11 3500000.0 0.0002662003449962408 1
9 1 0.0 0.0002918216460761882 0
9 2 0.0 0.0001416025706176167 0
9 3 0.0 0.002763515210535599 0
9 5 0.0 0.0012945619860250124 0
9 4 0.0 0.0024393589458677326 0
9 6 0.0 0.0016580587195248043 0
9 7 0.0 5.034641006014696e-06 0
9 8 0.0 0.002217990369130645 0
9 12 0.0 0.0004357604245761664 0
12 10 3500000.0 0.0008201617797174172 1
12 11 3500000.0 0.0015115545122194492 1
12 1 0.0 0.0009261630247768376 0
12 2 0.0 0.000986272686149018 0
12 3 0.0 0.0010642477446485194 0
12 5 0.0 0.000873137657140994 0
12 4 0.0 0.0006733860713310034 0
12 6 0.0 0.0003932490943474801 0
12 7 0.0 0.001978274412341686 0
12 8 0.0 0.00015934810004693172 0
12 9 0.0 0.0030069747290254445 0
