from_node to_node capacity prob_failure num_fiberducts
1 2 3500000.0 0.0031791908608080756 1
1 3 3500000.0 0.0010086161131423136 1
1 5 0.0 0.0012421976647233185 0
1 4 0.0 0.00018855785550018003 0
1 6 0.0 0.0007674413997844869 0
1 7 0.0 0.0010744256778051436 0
1 8 0.0 0.0005870992975728284 0
1 11 0.0 0.0002790709546749259 0
1 10 0.0 1.187450668229564e-05 0
1 9 0.0 0.000750131344192028 0
1 12 0.0 0.002038964996609254 0
2 1 3500000.0 0.0010292315788375157 1
2 5 3500000.0 2.7053642970464424e-05 1
2 3 0.0 2.3341572366353595e-05 0
2 4 0.0 0.001944518431393884 0
2 6 0.0 0.00012182167376887346 0
2 7 0.0 0.00010428101634536136 0
2 8 0.0 0.0005992959103087711 0
2 11 0.0 8.091312476792516e-05 0
2 10 0.0 0.001506673557910535 0
2 9 0.0 0.0006985653243418914 0
2 12 0.0 0.003541540555564686 0
3 1 3500000.0 0.003219593733281842 1
3 4 3500000.0 0.00287719169760888 1
3 6 3500000.0 9.159998114684046e-05 1
3 2 0.0 8.377983718131478e-05 0
3 5 0.0 0.0004786821907307776 0
3 7 0.0 0.0005920383232252714 0
3 8 0.0 0.0028938072421138207 0
3 11 0.0 0.00027924915781488293 0
3 10 0.0 0.0010957988002534276 0
3 9 0.0 0.00026909312328103304 0
3 12 0.0 0.001370715858033763 0
5 2 3500000.0 0.0017531429595392305 1
5 4 3500000.0 0.0010710367938156612 1
5 6 3500000.0 0.005516507395073182 1
5 1 0.0 0.00043638783704390836 0
5 3 0.0 0.0005329740336339294 0
5 7 0.0 0.0003600002189732899 0
5 8 0.0 0.0002131168840609351 0
5 11 0.0 0.00012845944758505773 0
5 10 0.0 0.0006434810807945674 0
5 9 0.0 0.0009757319666768066 0
5 12 0.0 0.0003589265172346783 0
4 3 3500000.0 0.001484604852063504 1
4 5 3500000.0 0.0019836347519572297 1
4 7 3500000.0 0.00025546196421352897 1
4 8 3500000.0 0.0013055374592974957 1
4 1 0.0 0.0004503070438813434 0
4 2 0.0 7.07266165352481e-05 0
4 6 0.0 0.0017085087097553756 0
4 11 0.0 0.0007144783936342801 0
4 10 0.0 0.0009461306002211056 0
4 9 0.0 0.00019764399985759887 0
4 12 0.0 0.000302897393912163 0
6 3 3500000.0 0.00037603949942688233 1
6 5 3500000.0 0.00016955724157845787 1
6 7 3500000.0 0.0006457144721776383 1
6 8 3500000.0 6.465219342882003e-05 1
6 1 0.0 0.0003435392661965544 0
6 2 0.0 0.008501651647860426 0
6 4 0.0 0.00023705057910299179 0
6 11 0.0 0.001890943526241597 0
6 10 0.0 0.0006022990588334757 0
6 9 0.0 0.00021463100535999962 0
6 12 0.0 0.002036140456624984 0
7 4 3500000.0 0.0005354272961310964 1
7 6 3500000.0 0.002100738295668022 1
7 8 3500000.0 0.0003684464353158998 1
7 11 3500000.0 0.0007362846751052193 1
7 1 0.0 0.00081314860831039 0
7 2 0.0 0.0010962671049663348 0
7 3 0.0 0.0009135853626122109 0
7 5 0.0 0.0007485910236445647 0
7 10 0.0 0.00018874940534598588 0
7 9 0.0 0.00030378537266263387 0
7 12 0.0 0.0026073702608288133 0
8 4 3500000.0 0.0007372344455195571 1
8 6 3500000.0 0.001410244172577862 1
8 7 3500000.0 0.00154089654404696 1
8 10 3500000.0 4.55801294708966e-05 1
8 1 0.0 0.00015807381680207859 0
8 2 0.0 0.0024954548411302486 0
8 3 0.0 0.0011110796760632057 0
8 5 0.0 0.0008772428971267615 0
8 11 0.0 0.0006250045632895292 0
8 9 0.0 6.5606834809522615e-06 0
8 12 0.0 4.855077980213994e-05 0
11 7 3500000.0 0.0006313850999169765 1
11 9 3500000.0 0.0005407739075034081 1
11 10 3500000.0 0.012410205881945137 1
11 12 3500000.0 0.0026950731023548413 1
11 1 0.0 0.0002230747734436261 0
11 2 0.0 0.004644687089779927 0
11 3 0.0 0.00017031733109341876 0
11 5 0.0 0.00016469781302518968 0
11 4 0.0 0.0003435806579928667 0
11 6 0.0 0.0011405182105426576 0
11 8 0.0 0.0005142317971607069 0
10 8 3500000.0 0.0006738034304573886 1
10 9 3500000.0 0.0010289647915802972 1
10 11 3500000.0 0.0011934279341158484 1
10 12 3500000.0 0.0009882840260362975 1
10 1 0.0 0.0008186772874572225 0
10 2 0.0 3.815435181966016e-05 0
10 3 0.0 8.796198774791371e-05 0
10 5 0.0 2.373464243070595e-05 0
10 4 0.0 0.00022212201746663737 0
10 6 0.0 0.0005976647673252019 0
10 7 0.0 0.00016350774623338188 0
9 10 3500000.0 0.00018537815424189 1
9 11 3500000.0 0.00040115595329737056 1
9 1 0.0 0.002268539684974319 0
9 2 0.0 0.0008905900995584765 0
9 3 0.0 0.0016396067631653899 0
9 5 0.0 0.00022248248146350101 0
9 4 0.0 0.000850760851766929 0
9 6 0.0 0.00014624711126590408 0
9 7 0.0 0.00011371518152032956 0
9 8 0.0 0.0017041271266645408 0
9 12 0.0 0.0008565230575454641 0
12 10 3500000.0 0.00039244909551148464 1
12 11 3500000.0 0.0003940363684847818 1
12 1 0.0 9.292930598843495e-05 0
12 2 0.0 0.00036723591400415295 0
12 3 0.0 0.0004952934236822727 0
12 5 0.0 0.0004238274883216782 0
12 4 0.0 0.00015781968446009436 0
12 6 0.0 0.0009784075222083386 0
12 7 0.0 0.0011977678913839718 0
12 8 0.0 0.00016944877946598665 0
12 9 0.0 0.0010036626349481652 0
