from_node to_node capacity num_fiberducts prob_failure
9 2 1000000.0 1 0.0010802950881431883
9 17 1000000.0 1 0.0006903676869715498
9 8 0.0 0 0.0024631422872560963
9 12 0.0 0 8.428091434756023e-05
9 4 0.0 0 0.0007899494206637599
9 3 0.0 0 0.0029148710986039938
9 10 0.0 0 0.00013231462733688507
9 1 0.0 0 0.0014411933716176647
9 6 0.0 0 0.0004109086965048477
9 5 0.0 0 0.002180749181922833
9 7 0.0 0 0.0007482157831545338
9 16 0.0 0 0.0005362047790385775
9 15 0.0 0 4.335968191762588e-05
9 13 0.0 0 0.0011128278224772543
9 14 0.0 0 0.00012828253839721303
9 11 0.0 0 0.001087554757477776
2 9 1000000.0 1 0.0003881875503243817
2 3 1000000.0 1 6.724607480749994e-05
2 4 1000000.0 1 0.009132735894499583
2 17 0.0 0 0.00042967194207375507
2 8 0.0 0 0.0017493788097620686
2 12 0.0 0 0.00039984028115694744
2 10 0.0 0 0.0017056637963413722
2 1 0.0 0 0.000616953744412452
2 6 0.0 0 0.0012151361677264275
2 5 0.0 0 0.004231602230446616
2 7 0.0 0 0.0011068158028345015
2 16 0.0 0 0.0001575210547779107
2 15 0.0 0 0.0003235158768674685
2 13 0.0 0 0.0007613793371938001
2 14 0.0 0 1.0510083550887323e-05
2 11 0.0 0 0.0006448875811107289
17 1 1000000.0 1 0.0015524754708504203
17 9 1000000.0 1 0.0016409266831650625
17 14 1000000.0 1 0.00013333930057729036
17 11 1000000.0 1 0.0003995030125260624
17 2 0.0 0 0.0008956902093208805
17 8 0.0 0 0.0018400270450139073
17 12 0.0 0 0.00011994418476752516
17 4 0.0 0 0.00033951381474833607
17 3 0.0 0 0.0005556880327448785
17 10 0.0 0 0.0011248884706227776
17 6 0.0 0 0.00043343915270961924
17 5 0.0 0 0.0005055318364519528
17 7 0.0 0 0.00020979963559012053
17 16 0.0 0 0.00037136552626643453
17 15 0.0 0 0.0019441990095108823
17 13 0.0 0 0.00037235834473318757
8 12 1000000.0 1 0.0013529274023439217
8 4 1000000.0 1 0.00274928734940874
8 9 0.0 0 0.0017515787341432132
8 2 0.0 0 0.00035317786493608373
