from_node to_node capacity num_fiberducts prob_failure
9 2 600000.0 1 4.809604869306842e-05
9 22 600000.0 1 0.00018322258270540384
9 8 600000.0 1 0.0006865129587924098
9 13 600000.0 1 0.00015818554685366397
9 3 600000.0 1 0.0008275456779183101
9 16 600000.0 1 0.0014256782013912289
9 5 600000.0 1 0.0008322631091994178
9 6 0.0 0 0.0006501019024103208
9 17 0.0 0 0.001967007426092077
9 25 0.0 0 0.0009376569848766116
9 21 0.0 0 0.0017882357972001598
9 15 0.0 0 0.002572349670753502
9 20 0.0 0 8.098145732156753e-05
9 1 0.0 0 2.6329855679312127e-05
9 7 0.0 0 0.000310306013426962
9 4 0.0 0 0.00282036356636259
9 14 0.0 0 0.0033496527278711794
9 19 0.0 0 0.0014184116431336696
9 18 0.0 0 0.00013714095007113486
9 11 0.0 0 0.001910753063525698
9 12 0.0 0 0.00014020900337362015
9 10 0.0 0 0.0023757711573063897
9 24 0.0 0 0.003111596228484643
9 23 0.0 0 0.0007329165337497494
2 6 600000.0 1 0.0033485065809985134
2 3 600000.0 1 0.0007120197053516999
2 17 600000.0 1 0.0003726023771335706
2 16 600000.0 1 0.002160163521518487
2 9 600000.0 1 0.002048921800383882
2 25 600000.0 1 0.00018246734150653425
2 21 600000.0 1 0.0008136903016518272
2 15 600000.0 1 0.0007687506200029598
2 20 600000.0 1 0.0006047462858683807
2 22 0.0 0 0.0006122695519857402
2 8 0.0 0 0.0015333137954360264
2 13 0.0 0 0.0012468759067550666
2 5 0.0 0 0.0031193608273017413
2 1 0.0 0 0.0027224580603605907
2 7 0.0 0 0.002380494744101371
2 4 0.0 0 0.000543371814627387
2 14 0.0 0 0.0010278593450811623
2 19 0.0 0 0.00031549006954624504
2 18 0.0 0 0.003015929591777913
2 11 0.0 0 0.006810838873429565
2 12 0.0 0 0.004794474031654489
2 10 0.0 0 0.004484417066453621
2 24 0.0 0 0.004116407934860843
2 23 0.0 0 0.00022221139270577552
22 13 600000.0 1 0.00883701453302103
22 23 600000.0 1 9.23475041513819e-05
22 17 600000.0 1 0.0001658067335543204
22 9 600000.0 1 2.304295277219013e-05
22 24 600000.0 1 0.0002545683583120451
22 21 600000.0 1 0.00028601265572578583
22 2 0.0 0 0.0012600423625471497
22 8 0.0 0 0.0008794023124541407
22 3 0.0 0 0.000965126978057288
22 16 0.0 0 0.0019224064186016642
22 5 0.0 0 0.00010171183682505538
22 6 0.0 0 0.0004500800896902607
22 25 0.0 0 0.0010019265535608358
22 15 0.0 0 0.001115004293657814
22 20 0.0 0 0.0028393584490217292
22 1 0.0 0 0.0003489249152515655
22 7 0.0 0 0.00030672518802954353
22 4 0.0 0 0.0006852342400888438
22 14 0.0 0 0.00231787871737559
22 19 0.0 0 0.0029388326504940837
22 18 0.0 0 0.002668553480473262
22 11 0.0 0 0.001252809810997224
22 12 0.0 0 0.002883940428399081
22 10 0.0 0 0.0013152560641231724
8 13 600000.0 1 0.0008534995386033288
8 3 600000.0 1 0.0005442709977651665
8 9 600000.0 1 0.0006916647770507132
8 5 600000.0 1 0.0002938842043204922
8 2 0.0 0 0.0036219511786956997
8 22 0.0 0 0.002023441239485611
8 16 0.0 0 0.0017312164682954966
8 6 0.0 0 0.001020498433479571
8 17 0.0 0 0.0021214085084916515
8 25 0.0 0 0.00057033588460311
8 21 0.0 0 0.000582121600905538
8 15 0.0 0 7.972283173908083e-05
8 20 0.0 0 0.00010621256146682047
8 1 0.0 0 0.0033558024888223374
8 7 0.0 0 0.00020767019087507754
