from_node to_node capacity prob_failure num_fiberducts
1 2 3500000.0 0.00016499844774017617 1
1 3 3500000.0 0.0007364593284019983 1
1 5 0.0 0.001375821485373425 0
1 4 0.0 2.1444552996446223e-06 0
1 6 0.0 0.002537197256000808 0
1 7 0.0 0.0018962906996088933 0
1 8 0.0 0.0005475686829623167 0
1 11 0.0 0.0005797310712935287 0
1 10 0.0 7.72609053736392e-05 0
1 9 0.0 0.001474397783488413 0
1 12 0.0 0.00046785642848388173 0
2 1 3500000.0 0.0036110895159065844 1
2 5 3500000.0 0.0002669961379400425 1
2 3 0.0 0.0003194636522760907 0
2 4 0.0 0.00013407253600155816 0
2 6 0.0 0.00197769482659086 0
2 7 0.0 0.0054871640091356325 0
2 8 0.0 0.0022210095010732297 0
2 11 0.0 0.00028670527520881776 0
2 10 0.0 1.329174397948521e-05 0
2 9 0.0 0.00010713937376086413 0
2 12 0.0 0.0012106617487791717 0
3 1 3500000.0 0.00305734444813302 1
3 4 3500000.0 0.0012614096665986584 1
3 6 3500000.0 0.001576602643131404 1
3 2 0.0 0.00028688826387081973 0
3 5 0.0 0.0016376893316991257 0
3 7 0.0 0.00034325785868921557 0
3 8 0.0 5.529600077455728e-05 0
3 11 0.0 0.004642346386254104 0
3 10 0.0 0.00016778400226858647 0
3 9 0.0 0.0010177045776040112 0
3 12 0.0 9.724110971481023e-05 0
5 2 3500000.0 1.0738644199169866e-05 1
5 4 3500000.0 0.002388309725942092 1
5 6 3500000.0 8.858530337643735e-05 1
5 1 0.0 0.0019108377770679125 0
5 3 0.0 0.001343097374924809 0
5 7 0.0 5.32435856669168e-05 0
5 8 0.0 0.00013566046000377488 0
5 11 0.0 0.000350202537073119 0
5 10 0.0 0.0011971463262284332 0
5 9 0.0 0.0003465600641503495 0
5 12 0.0 0.0006196910370203832 0
4 3 3500000.0 0.004538359202327749 1
4 5 3500000.0 0.00027832315255715026 1
4 7 3500000.0 9.807616421794156e-05 1
4 8 3500000.0 0.00045842556369308525 1
4 1 0.0 0.0010785869232239843 0
4 2 0.0 0.0003195830882078216 0
4 6 0.0 0.0009217522593098031 0
4 11 0.0 0.0003908980713965654 0
4 10 0.0 3.0448062656043477e-05 0
4 9 0.0 5.773190102081286e-06 0
4 12 0.0 0.0007221341125943359 0
6 3 3500000.0 0.00027829722991421077 1
6 5 3500000.0 0.00041519539665576204 1
6 7 3500000.0 0.0009001172091697339 1
6 8 3500000.0 0.0002055555664859561 1
6 1 0.0 0.005269182559715978 0
6 2 0.0 0.0003125849762721906 0
6 4 0.0 7.629637993814353e-06 0
6 11 0.0 0.0005442203619164131 0
6 10 0.0 7.488961251410284e-05 0
6 9 0.0 4.8156383921332745e-05 0
6 12 0.0 0.00157618724266196 0
7 4 3500000.0 5.1057140361339e-05 1
7 6 3500000.0 0.0011574816261795868 1
7 8 3500000.0 7.539249272776266e-05 1
7 11 3500000.0 0.0002815218616949741 1
7 1 0.0 0.0013126336157473495 0
7 2 0.0 0.00023878170558394097 0
7 3 0.0 2.043927446857823e-05 0
7 5 0.0 0.0002236101456804589 0
7 10 0.0 0.0008674692258402263 0
7 9 0.0 0.0006726952398137537 0
7 12 0.0 7.379640019490519e-05 0
8 4 3500000.0 0.0012138206862139954 1
8 6 3500000.0 0.0005070525672955682 1
8 7 3500000.0 0.00042477566286260444 1
8 10 3500000.0 2.1476330252783483e-05 1
8 1 0.0 0.0016560167998109162 0
8 2 0.0 0.002999420947144946 0
8 3 0.0 0.0005348993071748932 0
8 5 0.0 0.0014259570476924405 0
8 11 0.0 0.00010653551098563097 0
8 9 0.0 0.0004239749300272804 0
8 12 0.0 0.0008065791147540826 0
11 7 3500000.0 0.0030509406568144134 1
11 9 3500000.0 0.0037827465093871766 1
11 10 3500000.0 3.11539875825802e-05 1
11 12 3500000.0 0.00108407069695929 1
11 1 0.0 0.0010335930805384355 0
11 2 0.0 0.0002005761605743495 0
11 3 0.0 0.0008276556426678297 0
11 5 0.0 0.00030296729527652097 0
11 4 0.0 0.00036879357447275633 0
11 6 0.0 0.00042376580823216814 0
11 8 0.0 0.00024920744427231847 0
10 8 3500000.0 0.0001626067941553478 1
10 9 3500000.0 0.00010699980805434594 1
10 11 3500000.0 0.000270801398611138 1
10 12 3500000.0 0.0011753109715670598 1
10 1 0.0 6.360544511097642e-05 0
10 2 0.0 0.001252716212147174 0
10 3 0.0 0.0017738419655951227 0
10 5 0.0 0.004166278833511405 0
10 4 0.0 0.00020877315578917194 0
10 6 0.0 0.00022826349262589164 0
10 7 0.0 0.00038260273881817266 0
9 10 3500000.0 0.0006443606661357414 1
9 11 3500000.0 0.0008547341065634365 1
9 1 0.0 0.0006965398751478928 0
9 2 0.0 0.0013884096691216387 0
9 3 0.0 7.579723753255608e-05 0
9 5 0.0 3.6852130566543016e-05 0
9 4 0.0 0.000289185295297072 0
9 6 0.0 0.0044837590940242636 0
9 7 0.0 0.0023327099083102175 0
9 8 0.0 7.780458151359307e-05 0
9 12 0.0 0.0008542257106000826 0
12 10 3500000.0 0.00027266606853051077 1
12 11 3500000.0 0.0010303893732772596 1
12 1 0.0 0.0009599342827389064 0
12 2 0.0 5.766283501021117e-05 0
12 3 0.0 0.0026217587994451326 0
12 5 0.0 0.0006424106862123417 0
12 4 0.0 0.0034078701421177138 0
12 6 0.0 0.00047208794439168345 0
12 7 0.0 2.7635228835611425e-05 0
12 8 0.0 0.0005027054653167984 0
12 9 0.0 0.0007218670555522762 0
