from_node to_node capacity prob_failure num_fiberducts
1 2 3500000.0 0.0005756928698791731 1
1 3 3500000.0 4.826487738521551e-05 1
1 5 0.0 0.0007915437360186899 0
1 4 0.0 0.0013143798248916214 0
1 6 0.0 0.011099316444352964 0
1 7 0.0 0.0004985473428229836 0
1 8 0.0 0.0009819861882069845 0
1 11 0.0 0.0004918465481687404 0
1 10 0.0 0.00720863315029936 0
1 9 0.0 0.001339172540464314 0
1 12 0.0 0.001114049723294051 0
2 1 3500000.0 1.7643839304082143e-05 1
2 5 3500000.0 0.0007446816972517358 1
2 3 0.0 0.002646741511733423 0
2 4 0.0 0.00022767302184769633 0
2 6 0.0 0.00039828410353201927 0
2 7 0.0 8.043322832072644e-05 0
2 8 0.0 0.005118305349914559 0
2 11 0.0 0.0013987547792994877 0
2 10 0.0 6.886515813498777e-05 0
2 9 0.0 0.00037134929075995895 0
2 12 0.0 0.0009188530577076778 0
3 1 3500000.0 0.0021125993061223056 1
3 4 3500000.0 0.008255291841264526 1
3 6 3500000.0 0.0003312494122336762 1
3 2 0.0 0.0001648400909940667 0
3 5 0.0 0.0014535861438981757 0
3 7 0.0 0.0004680128574612174 0
3 8 0.0 0.0002891544462910398 0
3 11 0.0 0.0002945455075686265 0
3 10 0.0 3.090686898144696e-05 0
3 9 0.0 0.0009488447965815659 0
3 12 0.0 0.0027023139638325034 0
5 2 3500000.0 0.0005703792042360175 1
5 4 3500000.0 6.820528037341212e-05 1
5 6 3500000.0 0.0016577589594708102 1
5 1 0.0 0.0011231206485427542 0
5 3 0.0 0.0019387419327216552 0
5 7 0.0 0.0036563657732940785 0
5 8 0.0 0.0004795825836187062 0
5 11 0.0 0.00274204122592589 0
5 10 0.0 0.0023784178328133112 0
5 9 0.0 0.0026599942652971113 0
5 12 0.0 0.0011892245002588554 0
4 3 3500000.0 0.00039101303639690866 1
4 5 3500000.0 0.0017934454857014563 1
4 7 3500000.0 0.0009148892684664467 1
4 8 3500000.0 0.00043877952781393203 1
4 1 0.0 0.000859769790114936 0
4 2 0.0 0.00021931119967987068 0
4 6 0.0 0.00024140671237114718 0
4 11 0.0 3.31403122753554e-05 0
4 10 0.0 2.800162173990086e-05 0
4 9 0.0 0.000739694283931667 0
4 12 0.0 0.0003796876342958144 0
6 3 3500000.0 0.0003942533652593025 1
6 5 3500000.0 0.0009869357650761957 1
6 7 3500000.0 2.1889989134513713e-05 1
6 8 3500000.0 0.0003183803497834328 1
6 1 0.0 0.0009238855293478415 0
6 2 0.0 0.00012733882323798457 0
6 4 0.0 2.3874097265741565e-05 0
6 11 0.0 0.000166917037839373 0
6 10 0.0 4.143952554469231e-05 0
6 9 0.0 4.753965005305438e-06 0
6 12 0.0 0.0008759150540946343 0
7 4 3500000.0 0.00027246125779207246 1
7 6 3500000.0 0.00028567163270361854 1
7 8 3500000.0 0.0006054580448128862 1
7 11 3500000.0 0.00013008306578817002 1
7 1 0.0 0.0002921849112514697 0
7 2 0.0 6.189294844395026e-05 0
7 3 0.0 0.00045809296299108743 0
7 5 0.0 0.0006274897901696521 0
7 10 0.0 0.0015205432624137896 0
7 9 0.0 0.01063664203881773 0
7 12 0.0 0.001675758871676212 0
8 4 3500000.0 0.00045189021573359677 1
8 6 3500000.0 0.001083853821805332 1
8 7 3500000.0 0.0001542655123571038 1
8 10 3500000.0 0.0006016272897440016 1
8 1 0.0 0.00015289483058471195 0
8 2 0.0 0.0008231370346146402 0
8 3 0.0 0.0028689204373424423 0
8 5 0.0 0.0005789060188577734 0
8 11 0.0 0.002014399938294208 0
8 9 0.0 3.711946832207092e-05 0
8 12 0.0 5.287141396599771e-05 0
11 7 3500000.0 0.0004453007219693355 1
11 9 3500000.0 0.00033144329716883783 1
11 10 3500000.0 0.0013831874114925435 1
11 12 3500000.0 0.0005093376484111641 1
11 1 0.0 0.0019909695716965646 0
11 2 0.0 0.0008163609736972971 0
11 3 0.0 0.001469641298858168 0
11 5 0.0 2.416409518946812e-06 0
11 4 0.0 0.0014463017997887698 0
11 6 0.0 0.0002427713210297705 0
11 8 0.0 0.007285246582723729 0
10 8 3500000.0 0.0005009589540905769 1
10 9 3500000.0 5.8771021590549224e-05 1
10 11 3500000.0 0.0003450213151285285 1
10 12 3500000.0 0.0032144692759384207 1
10 1 0.0 0.00015514867378202835 0
10 2 0.0 0.0001472217139166162 0
10 3 0.0 0.0007081159660589341 0
10 5 0.0 0.00025958159077923087 0
10 4 0.0 0.00042089651238871753 0
10 6 0.0 0.002178197522026111 0
10 7 0.0 0.0006377404880126234 0
9 10 3500000.0 0.0010484181674552187 1
9 11 3500000.0 0.0003175145817390389 1
9 1 0.0 0.0014878007398535155 0
9 2 0.0 0.00020599385208289444 0
9 3 0.0 0.0001307012944452157 0
9 5 0.0 3.8530601473193116e-05 0
9 4 0.0 0.0010511355213996595 0
9 6 0.0 0.00024911417279969034 0
9 7 0.0 6.774344679100337e-05 0
9 8 0.0 0.002353821138464877 0
9 12 0.0 0.00015309283822059698 0
12 10 3500000.0 0.0007900357445691316 1
12 11 3500000.0 0.0011040971571374414 1
12 1 0.0 3.1007313883285326e-05 0
12 2 0.0 0.0011360096509895855 0
12 3 0.0 1.2855293143535985e-05 0
12 5 0.0 0.0019515529115166263 0
12 4 0.0 0.0018608385754294858 0
12 6 0.0 0.00017979606195236224 0
12 7 0.0 0.00029299130089173204 0
12 8 0.0 0.00012318948406426003 0
12 9 0.0 0.0007464716337511392 0
