from_node to_node capacity prob_failure num_fiberducts
1 2 3500000.0 0.0028331407479207944 1
1 3 3500000.0 0.002085416066874652 1
1 5 0.0 0.001378644519947036 0
1 4 0.0 0.0021889869502311615 0
1 6 0.0 0.0015342438522315096 0
1 7 0.0 0.00031682262622702756 0
1 8 0.0 0.005679176696559724 0
1 11 0.0 0.0012412222296005243 0
1 10 0.0 2.6154732608509127e-08 0
1 9 0.0 0.0016624947807961574 0
1 12 0.0 8.627133386189535e-05 0
2 1 3500000.0 6.989670906621179e-05 1
2 5 3500000.0 0.0015105197512825397 1
2 3 0.0 0.0015959750969102634 0
2 4 0.0 2.090085872292211e-05 0
2 6 0.0 3.2305121392054334e-06 0
2 7 0.0 2.091382958937033e-05 0
2 8 0.0 0.00010597378855120415 0
2 11 0.0 0.0003619925400618749 0
2 10 0.0 0.0015929137442383249 0
2 9 0.0 0.001113462124538746 0
2 12 0.0 0.000993239533568806 0
3 1 3500000.0 0.0002565282689521695 1
3 4 3500000.0 0.0020984367618719153 1
3 6 3500000.0 0.00028426114396766196 1
3 2 0.0 0.0008434667598408396 0
3 5 0.0 0.005621982783017541 0
3 7 0.0 0.0015758469786901937 0
3 8 0.0 8.812779491689203e-05 0
3 11 0.0 0.0007390098962977056 0
3 10 0.0 0.0002410277024295933 0
3 9 0.0 0.002091074028000284 0
3 12 0.0 0.0012614056197380499 0
5 2 3500000.0 0.0035005891333673325 1
5 4 3500000.0 5.96410048195383e-05 1
5 6 3500000.0 0.0009119686082524423 1
5 1 0.0 0.0008681940624382363 0
5 3 0.0 0.001433786191156498 0
5 7 0.0 1.7628363656735314e-05 0
5 8 0.0 0.004892271788995304 0
5 11 0.0 0.0033677536550123224 0
5 10 0.0 0.0017560408076830927 0
5 9 0.0 0.0011250214411484749 0
5 12 0.0 0.0024779944729710064 0
4 3 3500000.0 0.0004620101022331806 1
4 5 3500000.0 0.00019907537849648258 1
4 7 3500000.0 9.873609304357566e-05 1
4 8 3500000.0 0.0005869566358460882 1
4 1 0.0 0.0004114652109480303 0
4 2 0.0 0.002005103109925536 0
4 6 0.0 0.0011228431085483382 0
4 11 0.0 0.0003234754570520487 0
4 10 0.0 7.900036849624642e-05 0
4 9 0.0 0.00444930873860902 0
4 12 0.0 0.0006356464959636014 0
6 3 3500000.0 9.03560974948382e-05 1
6 5 3500000.0 0.0001478684422494307 1
6 7 3500000.0 7.18311131326239e-05 1
6 8 3500000.0 0.005672560605037001 1
6 1 0.0 0.0019958405960283326 0
6 2 0.0 0.002338427172578619 0
6 4 0.0 0.003229367439199933 0
6 11 0.0 0.004556062735852235 0
6 10 0.0 0.0011695959152159471 0
6 9 0.0 0.00019460004467319116 0
6 12 0.0 0.0003192078925877376 0
7 4 3500000.0 0.002357193153962868 1
7 6 3500000.0 0.0014226369711708873 1
7 8 3500000.0 6.055728136952651e-06 1
7 11 3500000.0 0.0012780963260740422 1
7 1 0.0 0.007004757185924766 0
7 2 0.0 9.119935189430949e-05 0
7 3 0.0 0.0010476971026388837 0
7 5 0.0 0.0019332808459267342 0
7 10 0.0 0.0004965067604169358 0
7 9 0.0 0.0021290464906768766 0
7 12 0.0 4.981430718043562e-05 0
8 4 3500000.0 0.00046269794467521797 1
8 6 3500000.0 0.0017519534237197478 1
8 7 3500000.0 0.0004129165569469677 1
8 10 3500000.0 5.582230096929585e-05 1
8 1 0.0 0.0012647589643989309 0
8 2 0.0 0.00045372966084008214 0
8 3 0.0 3.002620272568034e-05 0
8 5 0.0 0.0013664306831073709 0
8 11 0.0 0.0011330922272559836 0
8 9 0.0 0.0016797672158066854 0
8 12 0.0 0.0013249005039351097 0
11 7 3500000.0 0.0005037691800678466 1
11 9 3500000.0 0.0012998606582815921 1
11 10 3500000.0 0.003190120219217848 1
11 12 3500000.0 0.0025278263949710758 1
11 1 0.0 0.00017111885011733007 0
11 2 0.0 0.0002673617440683448 0
11 3 0.0 0.0018526119624487638 0
11 5 0.0 0.00717806063092022 0
11 4 0.0 0.00027449343293284686 0
11 6 0.0 0.0001820160061145938 0
11 8 0.0 0.001328343170678712 0
10 8 3500000.0 0.00023543283530204863 1
10 9 3500000.0 0.00052506709123815 1
10 11 3500000.0 0.0002028514585307379 1
10 12 3500000.0 0.0007220711410600888 1
10 1 0.0 0.0002009562229660193 0
10 2 0.0 0.00039909835149100326 0
10 3 0.0 0.00020488944471990327 0
10 5 0.0 0.0010265271311476966 0
10 4 0.0 0.001878594460564762 0
10 6 0.0 0.0007145595907272487 0
10 7 0.0 0.0002923769686285568 0
9 10 3500000.0 7.926247866733022e-05 1
9 11 3500000.0 1.9518494052771826e-05 1
9 1 0.0 0.006365786237124726 0
9 2 0.0 5.281508728319839e-05 0
9 3 0.0 0.0013237665811178677 0
9 5 0.0 0.00042069058807126566 0
9 4 0.0 0.00257865036479784 0
9 6 0.0 8.147832535238497e-05 0
9 7 0.0 0.006809211169298484 0
9 8 0.0 0.0006033260200671987 0
9 12 0.0 0.0013169923237053532 0
12 10 3500000.0 9.547161421790795e-05 1
12 11 3500000.0 0.0016676731307641154 1
12 1 0.0 5.1833949865112174e-05 0
12 2 0.0 4.8062269693392633e-05 0
12 3 0.0 0.0038071481270885053 0
12 5 0.0 0.00017089568053168695 0
12 4 0.0 0.0015026362020416817 0
12 6 0.0 0.00018262319635405335 0
12 7 0.0 0.005657656970417004 0
12 8 0.0 0.005883741692322564 0
12 9 0.0 0.001876814823648593 0
