from_node to_node capacity num_fiberducts prob_failure
9 2 600000.0 1 0.00025323997507897274
9 22 600000.0 1 0.0017348102766981052
9 8 600000.0 1 8.668341044317874e-06
9 13 600000.0 1 0.00496639192907895
9 3 600000.0 1 0.0021150116330946804
9 16 600000.0 1 0.00019978360672710409
9 5 600000.0 1 0.0018373470767398337
9 6 0.0 0 8.866238509639188e-06
9 17 0.0 0 0.0015340515946149643
9 25 0.0 0 1.1510722172979567e-05
9 21 0.0 0 0.000306089855428105
9 15 0.0 0 0.0001639665066482436
9 20 0.0 0 0.0006397231981255404
9 1 0.0 0 2.594478870602323e-05
9 7 0.0 0 0.0008734864916149244
9 4 0.0 0 0.0020777810582535477
9 14 0.0 0 0.0015239385500954237
9 19 0.0 0 0.00011588977506979612
9 18 0.0 0 4.4582407707083935e-05
9 11 0.0 0 0.00011696523431033873
9 12 0.0 0 0.0006990989932468166
9 10 0.0 0 0.0002304829597238409
9 24 0.0 0 0.00017671189095764715
9 23 0.0 0 0.0038202877155590095
2 6 600000.0 1 0.0022477120181836146
2 3 600000.0 1 0.00015673600827915038
2 17 600000.0 1 2.203598526505664e-05
2 16 600000.0 1 0.00014607584240596152
2 9 600000.0 1 0.0038910561780978784
2 25 600000.0 1 0.004111948536103945
2 21 600000.0 1 0.0009592988580738579
2 15 600000.0 1 0.0013569598074414978
2 20 600000.0 1 0.00020811926573226846
2 22 0.0 0 0.00022923641180732282
2 8 0.0 0 0.0007118655187966244
2 13 0.0 0 2.8651011750352655e-05
2 5 0.0 0 0.0006052362709038675
2 1 0.0 0 0.0024422043412433976
2 7 0.0 0 0.002336887632764229
2 4 0.0 0 0.0004756531750109586
2 14 0.0 0 0.0006105468845569881
2 19 0.0 0 0.0005607415258512384
2 18 0.0 0 0.00041127818503212867
2 11 0.0 0 0.0014907740902755143
2 12 0.0 0 6.154789758648178e-05
2 10 0.0 0 0.0001666825815830391
2 24 0.0 0 6.946783220540991e-05
2 23 0.0 0 0.0005253945526150046
22 13 600000.0 1 0.00040373927653883476
22 23 600000.0 1 0.0010038055443019982
22 17 600000.0 1 0.0006402201348951344
22 9 600000.0 1 0.0021455572297169527
22 24 600000.0 1 0.00025005450243883656
22 21 600000.0 1 4.618986421422265e-05
22 2 0.0 0 0.0001729778153507364
22 8 0.0 0 0.0022202059753399094
22 3 0.0 0 0.005381641013263982
22 16 0.0 0 0.003426724919287678
22 5 0.0 0 0.0007290646075026444
22 6 0.0 0 0.0014730836826149297
22 25 0.0 0 7.688031714662756e-05
22 15 0.0 0 0.003482582869461065
22 20 0.0 0 2.1481957594702518e-05
22 1 0.0 0 3.521362060537807e-05
22 7 0.0 0 0.0025553060697428545
22 4 0.0 0 0.0005363132035052135
22 14 0.0 0 5.3380748870594985e-05
22 19 0.0 0 0.00017966491700645962
22 18 0.0 0 0.001575428477593569
22 11 0.0 0 0.0007266870770939126
22 12 0.0 0 4.432436125078295e-05
22 10 0.0 0 0.0013626032612386058
8 13 600000.0 1 5.017416531735186e-05
8 3 600000.0 1 1.5488367951664717e-05
8 9 600000.0 1 4.286176789106338e-05
8 5 600000.0 1 0.0020908470623274924
8 2 0.0 0 0.0007621828072726042
8 22 0.0 0 0.0006147412048595699
8 16 0.0 0 0.00023354039479793945
8 6 0.0 0 2.733904986065902e-05
8 17 0.0 0 0.0007303386497214495
8 25 0.0 0 0.0004394427020209647
8 21 0.0 0 0.0009182908085277675
8 15 0.0 0 0.001225789128036719
