from_node to_node capacity num_fiberducts prob_failure
9 2 600000.0 1 3.258806802218838e-05
9 22 600000.0 1 0.002114007550223622
9 8 600000.0 1 0.000736693644346389
9 13 600000.0 1 0.0003692749718488109
9 3 600000.0 1 0.00022451057718197155
9 16 600000.0 1 0.00025715860042111805
9 5 600000.0 1 0.0009569957716720314
9 6 0.0 0 0.005725511097243626
9 17 0.0 0 0.0006350540124023669
9 25 0.0 0 2.202083099807333e-06
9 21 0.0 0 1.6908959378234314e-05
9 15 0.0 0 0.00029427474719065697
9 20 0.0 0 0.0002740266726781886
9 1 0.0 0 0.00022387128538838645
9 7 0.0 0 0.0010138827372831037
9 4 0.0 0 0.00013602954573850324
9 14 0.0 0 0.002208027050656889
9 19 0.0 0 0.000511674699691684
9 18 0.0 0 0.00022932347749362624
9 11 0.0 0 0.0028455046502430625
9 12 0.0 0 0.000505216600866381
9 10 0.0 0 0.00010582838383738727
9 24 0.0 0 0.0001677410745132341
9 23 0.0 0 0.0021031117737623094
2 6 600000.0 1 0.00014256095302243085
2 3 600000.0 1 0.0007172287461259578
2 17 600000.0 1 0.0005674400134070708
2 16 600000.0 1 0.0007926496096031482
2 9 600000.0 1 0.00023482410862881212
2 25 600000.0 1 0.004100453356897445
2 21 600000.0 1 0.0005729493177162117
2 15 600000.0 1 0.0011065281723187403
2 20 600000.0 1 0.0006823128824723731
2 22 0.0 0 5.471491829576093e-05
2 8 0.0 0 0.0002597905947324549
2 13 0.0 0 0.0018264865630505981
2 5 0.0 0 0.00010623866552185729
2 1 0.0 0 0.000597028100989706
2 7 0.0 0 0.00021045190479019284
2 4 0.0 0 0.00022368466316317255
2 14 0.0 0 0.0005330187176027521
2 19 0.0 0 0.0004527488972184324
2 18 0.0 0 0.0002446360676732058
2 11 0.0 0 2.7961107619765813e-05
2 12 0.0 0 0.001957056011969108
2 10 0.0 0 0.00023190353113700568
2 24 0.0 0 0.001695536008388848
2 23 0.0 0 1.7617198572446918e-05
22 13 600000.0 1 0.00014213542049333394
22 23 600000.0 1 6.118489337223574e-05
22 17 600000.0 1 0.0006458190423476733
22 9 600000.0 1 0.0004924115398036444
22 24 600000.0 1 0.0012271411246233435
22 21 600000.0 1 0.0003655779728932451
22 2 0.0 0 0.0016991439703672598
22 8 0.0 0 0.0004356661237210193
22 3 0.0 0 0.0028176000985994398
22 16 0.0 0 0.0003405183571856165
22 5 0.0 0 0.001403848877529004
22 6 0.0 0 0.006415161133549945
22 25 0.0 0 1.095797679140936e-05
22 15 0.0 0 0.00018637140204845928
22 20 0.0 0 0.0008689507038311863
22 1 0.0 0 0.0038751168151612853
22 7 0.0 0 0.00136616424442273
22 4 0.0 0 0.0010303891252663579
22 14 0.0 0 0.00041401198292527404
22 19 0.0 0 2.737856164051874e-05
22 18 0.0 0 7.646689810474629e-05
22 11 0.0 0 1.7543298996149066e-05
22 12 0.0 0 0.0004312341180230859
22 10 0.0 0 0.0024091178799963368
8 13 600000.0 1 0.0006295231770363419
8 3 600000.0 1 0.0010876438044894769
8 9 600000.0 1 0.0016011305239390977
8 5 600000.0 1 0.00041545602918405245
