from_node to_node capacity num_fiberducts prob_failure
9 2 1000000.0 1 0.0025968045004952155
9 17 1000000.0 1 0.0007202348057652937
9 8 0.0 0 0.0016485157846155148
9 12 0.0 0 1.6003773244011521e-06
9 4 0.0 0 4.834783372774056e-05
9 3 0.0 0 0.0010881311745981116
9 10 0.0 0 0.0008959114977884463
9 1 0.0 0 0.00030255313264605056
9 6 0.0 0 0.000538555697658242
9 5 0.0 0 0.0017626262454714155
9 7 0.0 0 0.0035261510229786155
9 16 0.0 0 0.0008650087400158506
9 15 0.0 0 0.0005791567363520326
9 13 0.0 0 0.00028882551477448556
9 14 0.0 0 0.00041278028930560775
9 11 0.0 0 0.0007020438115317849
2 9 1000000.0 1 5.168217018536377e-05
2 3 1000000.0 1 0.0009986432568628938
2 4 1000000.0 1 0.0019821999887338045
2 17 0.0 0 1.8982069608384932e-05
2 8 0.0 0 0.0012632148531428987
2 12 0.0 0 0.0005437905352428183
2 10 0.0 0 7.228858880479668e-05
2 1 0.0 0 0.002895313300413237
2 6 0.0 0 0.0010127834512943363
2 5 0.0 0 0.0020459581911517906
2 7 0.0 0 0.002043694236808563
2 16 0.0 0 0.0006613565186290937
2 15 0.0 0 0.002467147508343112
2 13 0.0 0 0.0029169724598450924
2 14 0.0 0 0.00043789337325024914
2 11 0.0 0 0.00128235457446318
17 1 1000000.0 1 0.00375627657233355
17 9 1000000.0 1 0.00020200284634982189
17 14 1000000.0 1 0.0007268942447959387
17 11 1000000.0 1 0.0007914202968490432
17 2 0.0 0 0.00012944659545933442
17 8 0.0 0 7.737243045233748e-06
17 12 0.0 0 3.289075785301309e-05
17 4 0.0 0 0.0014309458800405082
17 3 0.0 0 2.432472294074569e-07
17 10 0.0 0 0.0005535915989992872
17 6 0.0 0 0.0010469339124192338
17 5 0.0 0 0.00034929493367696034
17 7 0.0 0 0.0005994253587848023
17 16 0.0 0 0.0007015342191544202
17 15 0.0 0 0.0007058209878572572
17 13 0.0 0 0.0018018509543898293
8 12 1000000.0 1 8.015634285364643e-05
8 4 1000000.0 1 0.0008792197378190224
8 9 0.0 0 0.002384787991806569
8 2 0.0 0 0.0023219898785495716
8 17 0.0 0 0.0007816157968103922
8 3 0.0 0 0.0014679945091013598
8 10 0.0 0 0.0015312960972108786
8 1 0.0 0 0.001162548674738196
8 6 0.0 0 0.0005135491448382224
8 5 0.0 0 0.00012217311460832557
8 7 0.0 0 0.002582459704571004
8 16 0.0 0 0.0005093898216825453
8 15 0.0 0 8.17392114504226e-05
8 13 0.0 0 0.000833894298640844
8 14 0.0 0 0.00011043618508514759
8 11 0.0 0 6.541353930508202e-05
12 13 1000000.0 1 0.0003020485875877752
12 8 1000000.0 1 0.0021509985023060504
12 11 1000000.0 1 0.0009557957903307111
12 9 0.0 0 0.004215637290315979
12 2 0.0 0 0.0012033322902499065
12 17 0.0 0 0.00037932616966248803
12 4 0.0 0 6.394931749522071e-06
12 3 0.0 0 8.25188718189574e-05
12 10 0.0 0 0.0021827119346267037
12 1 0.0 0 0.0010433554996813947
12 6 0.0 0 6.304390708054254e-05
12 5 0.0 0 9.391787499958042e-05
12 7 0.0 0 0.003152522991944735
12 16 0.0 0 0.008070027214394109
12 15 0.0 0 0.004336121112937048
12 14 0.0 0 1.4108241625789604e-05
4 2 1000000.0 1 0.0005500364169530528
4 8 1000000.0 1 0.0010253326242144185
4 6 1000000.0 1 0.0009564414540102201
4 5 1000000.0 1 5.1299722575686884e-05
4 9 0.0 0 1.9702329450333854e-05
4 17 0.0 0 0.0008330357924178336
4 12 0.0 0 0.0004345132750623913
4 3 0.0 0 0.0014377367664148827
4 10 0.0 0 0.00035000128159319967
4 1 0.0 0 0.0008369434663635804
4 7 0.0 0 5.474205226542815e-05
4 16 0.0 0 0.0005203094442312529
4 15 0.0 0 0.0009515838516978394
4 13 0.0 0 0.0028662286925632357
4 14 0.0 0 5.222623287754287e-05
4 11 0.0 0 0.0002572673349080755
3 10 1000000.0 1 1.0585682313173832e-05
3 2 1000000.0 1 0.00029115367837879123
3 9 0.0 0 0.005277400575519917
3 17 0.0 0 0.00029355166382436166
3 8 0.0 0 0.00583435288664111
3 12 0.0 0 0.0007921052466361694
3 4 0.0 0 5.918361395354694e-05
3 1 0.0 0 0.0011634709374073987
3 6 0.0 0 0.0004489475853336057
3 5 0.0 0 3.2332525361741715e-05
3 7 0.0 0 0.0005041909784633115
3 16 0.0 0 0.0020337446422279
3 15 0.0 0 2.9693437625124356e-05
3 13 0.0 0 0.0007621191442561267
3 14 0.0 0 0.0007717469408754869
3 11 0.0 0 0.0006180235412716256
10 7 1000000.0 1 0.0006971283411561147
10 3 1000000.0 1 0.0016010084697935835
10 9 0.0 0 0.00042785630900339926
10 2 0.0 0 0.001295428501385186
10 17 0.0 0 2.2555861775161472e-05
10 8 0.0 0 0.0005613311833559729
10 12 0.0 0 0.0022740240008690183
10 4 0.0 0 0.0009155977351297113
10 1 0.0 0 0.00015189005124162174
10 6 0.0 0 0.004255536990522355
10 5 0.0 0 0.0008043352722393852
10 16 0.0 0 2.314987269717778e-05
10 15 0.0 0 7.568339446599904e-05
10 13 0.0 0 0.00018355847500409948
10 14 0.0 0 0.0006678271180190652
10 11 0.0 0 0.003886803771203592
1 6 1000000.0 1 0.00011521610222595772
1 17 1000000.0 1 0.0003749965635718841
1 5 1000000.0 1 0.00011812411533951173
1 9 0.0 0 0.0014603593468142696
1 2 0.0 0 0.0018063623082871293
1 8 0.0 0 0.0014954421343693495
1 12 0.0 0 0.0002463232621633056
1 4 0.0 0 2.561288522940246e-05
1 3 0.0 0 0.0026357478008796767
1 10 0.0 0 0.0002837144169048764
1 7 0.0 0 0.003970416979992957
1 16 0.0 0 0.0006844194841460055
1 15 0.0 0 0.0007224390707676773
1 13 0.0 0 0.0004878898455580731
1 14 0.0 0 0.0001556748335559194
1 11 0.0 0 0.00010117132129977912
6 1 1000000.0 1 0.0007826336492989867
6 7 1000000.0 1 0.0009652228530496176
6 4 1000000.0 1 0.00014623940787598282
6 16 1000000.0 1 0.00025540716040770364
6 9 0.0 0 0.0002287725541431413
6 2 0.0 0 0.0013213451823806033
6 17 0.0 0 0.0007814464337892527
6 8 0.0 0 0.001905995798849284
6 12 0.0 0 0.00010970965880268465
6 3 0.0 0 0.0014398597787256267
6 10 0.0 0 0.002139632804198634
6 5 0.0 0 0.0017871942575478493
6 15 0.0 0 0.0021016227852546543
6 13 0.0 0 2.7565967288329534e-05
6 14 0.0 0 0.0028206484040319796
6 11 0.0 0 0.00043711131057908785
5 1 1000000.0 1 4.861552991557124e-05
