from_node to_node capacity num_fiberducts prob_failure
9 2 600000.0 1 0.0009599603347212185
9 22 600000.0 1 0.0027496216756538877
9 8 600000.0 1 8.762470719198166e-07
9 13 600000.0 1 0.001166402627598104
9 3 600000.0 1 1.0593124498040019e-06
9 16 600000.0 1 5.304140329766526e-06
9 5 600000.0 1 0.00014213493358736608
9 6 0.0 0 0.0007019138320722864
9 17 0.0 0 0.0007021245761595766
9 25 0.0 0 3.397479334567529e-05
9 21 0.0 0 0.0020730849591090207
9 15 0.0 0 0.001997699239985994
9 20 0.0 0 0.000351834317414501
9 1 0.0 0 0.0009889341778768557
9 7 0.0 0 0.003410159486406503
9 4 0.0 0 0.0005921274855577119
9 14 0.0 0 0.0006075872785738091
9 19 0.0 0 0.0007660952874956053
9 18 0.0 0 0.0005217358763803148
9 11 0.0 0 0.00011771469899606278
9 12 0.0 0 0.0007752202006311733
9 10 0.0 0 0.0004098743606118269
9 24 0.0 0 0.00019650117161847607
9 23 0.0 0 0.001446069766080038
2 6 600000.0 1 0.002600893531284656
2 3 600000.0 1 0.006350535406112236
2 17 600000.0 1 6.795206043870603e-05
2 16 600000.0 1 0.00013872104755194607
2 9 600000.0 1 3.34018688447204e-05
2 25 600000.0 1 5.041519695017874e-06
2 21 600000.0 1 0.004690070213638627
2 15 600000.0 1 0.0014557405881641605
2 20 600000.0 1 0.0004089250930239717
2 22 0.0 0 0.00014974548571248232
2 8 0.0 0 0.006091558888987368
2 13 0.0 0 0.00234057788379502
2 5 0.0 0 0.0005870995365209295
2 1 0.0 0 0.0033647209385547884
2 7 0.0 0 0.00040613512544401223
2 4 0.0 0 0.0005925685920046092
2 14 0.0 0 0.00022760455649284062
2 19 0.0 0 0.000605910396140696
2 18 0.0 0 0.00010084927509901428
2 11 0.0 0 0.00011197108818919324
2 12 0.0 0 0.00016263173140696014
2 10 0.0 0 0.0001751677379983571
2 24 0.0 0 0.0008328014727810875
2 23 0.0 0 0.0005142255915186867
22 13 600000.0 1 0.0001428315496685683
22 23 600000.0 1 0.00020291163047915408
22 17 600000.0 1 0.00039357233110960406
22 9 600000.0 1 0.0033048370950803947
22 24 600000.0 1 0.0026761069649854567
22 21 600000.0 1 0.0001336940853385788
22 2 0.0 0 0.00020785642501528864
22 8 0.0 0 0.0019342153414112066
22 3 0.0 0 0.0009111355599336448
22 16 0.0 0 0.0046013406276642
22 5 0.0 0 5.1497787414285866e-05
22 6 0.0 0 0.002914374650018756
22 25 0.0 0 0.001336651464770667
22 15 0.0 0 0.00016433228346710206
22 20 0.0 0 0.00030612626487475347
22 1 0.0 0 0.00027309008463333254
22 7 0.0 0 0.00015739598808052339
22 4 0.0 0 0.00025809806947555997
22 14 0.0 0 0.0010705398968467647
22 19 0.0 0 0.0001232009374734287
22 18 0.0 0 3.845084085131006e-05
22 11 0.0 0 0.00039301826832998635
22 12 0.0 0 0.0005277245893649229
22 10 0.0 0 0.004401564727950794
8 13 600000.0 1 0.004953277403612905
8 3 600000.0 1 9.825813855425763e-05
8 9 600000.0 1 0.0013699032766242528
8 5 600000.0 1 0.003778925975772697
8 2 0.0 0 0.016215917870912654
8 22 0.0 0 0.001064874633238392
8 16 0.0 0 2.0516263508248606e-05
8 6 0.0 0 0.0013088546246204983
8 17 0.0 0 0.001958986069666979
8 25 0.0 0 0.00037346739351464464
8 21 0.0 0 6.959966042404218e-05
8 15 0.0 0 0.00045367892972424383
8 20 0.0 0 0.0015208710987823892
8 1 0.0 0 0.002532514327384175
8 7 0.0 0 0.0006434432289993025
8 4 0.0 0 0.000565799238901388
8 14 0.0 0 0.0013148482772099152
8 19 0.0 0 0.0005293150474189699
8 18 0.0 0 0.0001817920604948181
8 11 0.0 0 0.0030797289697007363
8 12 0.0 0 0.002147825634750666
8 10 0.0 0 0.0005155648405196267
8 24 0.0 0 5.210601954550298e-05
8 23 0.0 0 0.00014466444430415374
13 22 600000.0 1 0.006715244441393603
13 8 600000.0 1 0.0031384875176254756
