from_node to_node capacity num_fiberducts prob_failure
9 2 1000000.0 1 0.0002464945180451785
9 17 1000000.0 1 5.52361282728398e-06
9 8 0.0 0 9.497180659190742e-05
9 12 0.0 0 0.0006491315915939602
9 4 0.0 0 0.004469243554712968
9 3 0.0 0 0.002097625811121019
9 10 0.0 0 3.299439362272807e-05
9 1 0.0 0 0.0011767858247619873
9 6 0.0 0 0.0037096681786472426
9 5 0.0 0 0.00015526229750513617
9 7 0.0 0 0.0007116176130167158
9 16 0.0 0 0.0011540513664972185
9 15 0.0 0 0.0011204398076093683
9 13 0.0 0 0.0006608089401927494
9 14 0.0 0 0.00046208581970156004
9 11 0.0 0 0.0005967623312475111
2 9 1000000.0 1 0.003063055146413986
2 3 1000000.0 1 0.0002829481612367122
2 4 1000000.0 1 0.00214014812943908
2 17 0.0 0 0.001316643145408604
2 8 0.0 0 0.0032463998099786485
2 12 0.0 0 6.39767741958807e-05
2 10 0.0 0 0.00042141246608855715
2 1 0.0 0 0.001194317681534559
2 6 0.0 0 0.0006996084102028681
2 5 0.0 0 8.442820710719193e-06
2 7 0.0 0 0.0006982929044140191
2 16 0.0 0 2.4652533317621372e-05
2 15 0.0 0 0.0013509161322673422
2 13 0.0 0 0.00044038853619157627
2 14 0.0 0 7.245250248410875e-06
2 11 0.0 0 0.0011300031215102416
17 1 1000000.0 1 0.006072733283904057
17 9 1000000.0 1 0.001030330496225825
17 14 1000000.0 1 0.0009977168865557698
17 11 1000000.0 1 0.0030131630488656144
17 2 0.0 0 0.00040642644159829476
17 8 0.0 0 0.0003041644020476189
17 12 0.0 0 0.00023390610954481786
17 4 0.0 0 0.0011526820559823786
17 3 0.0 0 0.00017719520206778652
17 10 0.0 0 0.00307668956427932
17 6 0.0 0 0.000581506062465368
17 5 0.0 0 0.00324380435049036
17 7 0.0 0 0.0012851933248451879
17 16 0.0 0 0.0022571327057964857
17 15 0.0 0 0.0006630712754054759
17 13 0.0 0 0.0014360997866084465
8 12 1000000.0 1 0.0002483245275147503
8 4 1000000.0 1 0.00015879350805036614
8 9 0.0 0 0.0006871754695183621
8 2 0.0 0 0.00019413320352607816
8 17 0.0 0 8.03467746630942e-05
8 3 0.0 0 0.0002309066551448388
8 10 0.0 0 0.0004356849127564512
8 1 0.0 0 0.0011940699062124624
8 6 0.0 0 0.00033222425883465303
8 5 0.0 0 0.0007259982429006344
8 7 0.0 0 0.0005577479202421802
8 16 0.0 0 0.0012001204099106495
8 15 0.0 0 8.292003105646702e-05
8 13 0.0 0 0.00022670154591334098
8 14 0.0 0 0.000988240010709899
8 11 0.0 0 6.575377041610242e-05
12 13 1000000.0 1 0.0005267883388916665
12 8 1000000.0 1 0.00023834604906396934
12 11 1000000.0 1 0.0005228075848442001
12 9 0.0 0 0.002186396088685168
12 2 0.0 0 0.00032831298771161295
12 17 0.0 0 1.688451936303921e-05
12 4 0.0 0 0.004975846682249768
12 3 0.0 0 0.0007951124555683984
12 10 0.0 0 5.8398046412605664e-05
12 1 0.0 0 2.019885750064564e-05
12 6 0.0 0 0.0009720811884127151
12 5 0.0 0 0.0018362118502043227
12 7 0.0 0 0.001269845037971716
12 16 0.0 0 0.0021871667187399637
12 15 0.0 0 0.0019571298260279554
12 14 0.0 0 0.0006227642537935951
4 2 1000000.0 1 0.00039247973895411615
4 8 1000000.0 1 0.00013137170456791592
4 6 1000000.0 1 4.873909309673134e-06
4 5 1000000.0 1 0.001877809412810144
4 9 0.0 0 0.0013094198280037153
4 17 0.0 0 0.0006665385431036557
4 12 0.0 0 0.001953553485292325
4 3 0.0 0 0.0005797988050843644
4 10 0.0 0 0.0005066508221813603
4 1 0.0 0 7.995064084734484e-05
4 7 0.0 0 0.0003058359369747657
4 16 0.0 0 0.00043658286064142626
4 15 0.0 0 0.0006604999067223708
4 13 0.0 0 0.000309469459024988
4 14 0.0 0 0.0010085833916145504
4 11 0.0 0 0.0009517790976452785
3 10 1000000.0 1 0.00046842529919911385
3 2 1000000.0 1 0.00077411195245769
3 9 0.0 0 1.0647351230496415e-05
3 17 0.0 0 0.0008500085639549324
3 8 0.0 0 0.0007819808814385003
3 12 0.0 0 1.0392616714972483e-06
3 4 0.0 0 0.00017822722277493518
3 1 0.0 0 0.004846540494177986
3 6 0.0 0 0.0003645474068741093
3 5 0.0 0 0.0012933955281322215
3 7 0.0 0 0.00032609120832773823
3 16 0.0 0 0.008226249574751326
3 15 0.0 0 0.0007880587498639219
3 13 0.0 0 0.0026321433250060607
3 14 0.0 0 1.7093000510870145e-05
3 11 0.0 0 0.0030265199571657413
10 7 1000000.0 1 0.00022988885605039854
10 3 1000000.0 1 0.00011159580824641358
10 9 0.0 0 0.001539885814732127
10 2 0.0 0 0.00045343999727259765
10 17 0.0 0 0.0009303783655039917
10 8 0.0 0 0.0017430043805202115
10 12 0.0 0 0.0006098924412104025
10 4 0.0 0 0.00010161121544544706
10 1 0.0 0 0.002819334514378632
