from_node to_node capacity num_fiberducts prob_failure
9 2 600000.0 1 7.472380680241914e-05
9 22 600000.0 1 0.00012444143988843293
9 8 600000.0 1 0.002559148319798847
9 13 600000.0 1 7.056875420801706e-05
9 3 600000.0 1 0.0003062206318242898
9 16 600000.0 1 0.00022698004147967573
9 5 600000.0 1 0.0020307943361343333
9 6 0.0 0 0.0020407346296382836
9 17 0.0 0 0.003849908372595073
9 25 0.0 0 0.0005371813319503123
9 21 0.0 0 0.0010622833622505323
9 15 0.0 0 9.242511575409271e-05
9 20 0.0 0 0.00036442421880666795
9 1 0.0 0 0.0034300953108736204
9 7 0.0 0 0.00029018074407491693
9 4 0.0 0 0.00012623192190249228
9 14 0.0 0 0.0014572806536798082
9 19 0.0 0 0.0005583697122718403
9 18 0.0 0 0.001065271787188959
9 11 0.0 0 2.4340998292612886e-05
9 12 0.0 0 0.000382576469486714
9 10 0.0 0 0.0002536678241058988
9 24 0.0 0 5.282108428235349e-05
9 23 0.0 0 0.0011248078801704747
2 6 600000.0 1 0.0014478070238805787
2 3 600000.0 1 0.0012814888210838254
2 17 600000.0 1 1.2446123121199673e-05
2 16 600000.0 1 0.0004546077907326986
2 9 600000.0 1 0.00024073443809271346
2 25 600000.0 1 0.0023358163892034057
2 21 600000.0 1 0.0023820481479395333
2 15 600000.0 1 0.0013450967614244789
2 20 600000.0 1 0.00022602374252373727
2 22 0.0 0 0.0007490509800156149
2 8 0.0 0 0.00015840056696185713
2 13 0.0 0 0.0010217474263938047
2 5 0.0 0 0.00012761316181052307
2 1 0.0 0 0.0005628850416095463
2 7 0.0 0 0.0009951819722500445
2 4 0.0 0 0.00013453857738460317
2 14 0.0 0 0.002525920790384092
2 19 0.0 0 0.0007474060543077886
2 18 0.0 0 0.00021776555038320602
2 11 0.0 0 0.0011443361430279152
2 12 0.0 0 0.0008273579156905555
2 10 0.0 0 2.9149476329074747e-05
2 24 0.0 0 0.0025523714240153705
2 23 0.0 0 0.0017951160529207399
22 13 600000.0 1 0.0007224587954682162
22 23 600000.0 1 0.0006493035812487471
22 17 600000.0 1 0.0003019325736748536
22 9 600000.0 1 0.0002919192475099076
22 24 600000.0 1 0.00037560036923695
22 21 600000.0 1 0.00030075769632031176
22 2 0.0 0 0.001328083281527974
22 8 0.0 0 0.00048332913151921637
22 3 0.0 0 0.001314326891554304
22 16 0.0 0 0.0019968082602402825
22 5 0.0 0 0.0011239324623347096
22 6 0.0 0 0.0007243513767242572
22 25 0.0 0 1.6747567694857703e-05
22 15 0.0 0 0.0005370287761933344
22 20 0.0 0 0.0002539900287732259
22 1 0.0 0 0.0004589929943675197
22 7 0.0 0 0.010392686499115192
22 4 0.0 0 0.0038725542840802487
22 14 0.0 0 0.00010804171954598896
22 19 0.0 0 0.001089454426687443
22 18 0.0 0 0.0005599732920671016
22 11 0.0 0 0.0006582864076625657
22 12 0.0 0 0.001159136207158328
22 10 0.0 0 0.00041862253575675754
8 13 600000.0 1 0.0002523388629961842
