from_node to_node capacity num_fiberducts prob_failure
9 2 1000000.0 1 0.0001013365644745618
9 17 1000000.0 1 0.00397476722300465
9 8 0.0 0 0.0022115484863027305
9 12 0.0 0 0.0013673609680314818
9 4 0.0 0 0.0032195292565036734
9 3 0.0 0 0.0024043999162351617
9 10 0.0 0 0.0007851060072525627
9 1 0.0 0 6.335028921280999e-05
9 6 0.0 0 0.00019007610967196437
9 5 0.0 0 0.0003906098995538881
9 7 0.0 0 0.002333642060804731
9 16 0.0 0 0.0006528423989784781
9 15 0.0 0 0.00011708314903456888
9 13 0.0 0 0.001113965319461272
9 14 0.0 0 5.5456638079177486e-05
9 11 0.0 0 0.0006696159254740566
2 9 1000000.0 1 0.0014069126046667652
2 3 1000000.0 1 0.003218076043979236
2 4 1000000.0 1 0.00010805454769646978
2 17 0.0 0 0.0010413162053893581
2 8 0.0 0 0.003494128852364602
2 12 0.0 0 5.4391326829546135e-05
2 10 0.0 0 0.0010537024062546576
2 1 0.0 0 0.0008269232652863837
2 6 0.0 0 0.0028928177948998788
2 5 0.0 0 0.00018430349807308286
2 7 0.0 0 0.0003561141709680769
2 16 0.0 0 0.0003694628419633963
2 15 0.0 0 0.00040061098278155094
2 13 0.0 0 0.0024192926952848128
2 14 0.0 0 7.56446826387185e-05
2 11 0.0 0 0.0003648706082186043
17 1 1000000.0 1 0.0002827360297692553
17 9 1000000.0 1 0.0005431065560171443
17 14 1000000.0 1 0.00034807194961532006
17 11 1000000.0 1 0.0009055664543613681
17 2 0.0 0 0.0011891899329572937
17 8 0.0 0 0.0016076744892159704
17 12 0.0 0 0.00036977212506455716
17 4 0.0 0 0.0008722357048871932
17 3 0.0 0 0.0015031524509787053
17 10 0.0 0 8.719610633992827e-05
17 6 0.0 0 0.001953449198311079
17 5 0.0 0 0.0030243320029863653
17 7 0.0 0 0.0002693993070820403
17 16 0.0 0 0.00017538606397509484
17 15 0.0 0 0.00015843563145686554
17 13 0.0 0 0.0005083551388858541
8 12 1000000.0 1 0.00020760059432755186
8 4 1000000.0 1 0.002825291594931148
8 9 0.0 0 0.002054448058534382
8 2 0.0 0 0.0004283588981247444
8 17 0.0 0 0.00390270342836028
8 3 0.0 0 0.004181826060089274
8 10 0.0 0 0.0008983580068610075
8 1 0.0 0 0.00019509413431550984
8 6 0.0 0 0.0003469580259077541
8 5 0.0 0 0.0042197731185115
8 7 0.0 0 0.0003531870413841327
8 16 0.0 0 0.00020699906133859634
8 15 0.0 0 0.0007349029388758588
8 13 0.0 0 0.00044061966429493005
8 14 0.0 0 0.0021619312990463963
8 11 0.0 0 0.00030747920674497936
12 13 1000000.0 1 0.006230199210264061
12 8 1000000.0 1 0.0002822077394286691
12 11 1000000.0 1 4.855038732078105e-05
12 9 0.0 0 0.0008139714573316471
12 2 0.0 0 0.0006229953524662739
12 17 0.0 0 0.0012334187406701348
12 4 0.0 0 0.0005746925150144444
12 3 0.0 0 0.0006135430721402616
12 10 0.0 0 0.0023425919859205104
12 1 0.0 0 0.0005836432950422804
12 6 0.0 0 0.0009701821574267617
12 5 0.0 0 2.049493942954634e-05
12 7 0.0 0 0.0016863754965852412
12 16 0.0 0 0.0007975410033385387
12 15 0.0 0 0.000517773521016697
12 14 0.0 0 0.0026183436014433647
4 2 1000000.0 1 0.0028507097164696543
4 8 1000000.0 1 0.0005248016507568878
4 6 1000000.0 1 0.0015314937077707258
4 5 1000000.0 1 0.000782424443675705
4 9 0.0 0 0.0024584116972893887
4 17 0.0 0 0.00044857937036257844
4 12 0.0 0 5.736196244251443e-05
4 3 0.0 0 0.004949453228179551
4 10 0.0 0 9.074931766051028e-05
4 1 0.0 0 0.000354632024343934
4 7 0.0 0 0.0006169450779651748
4 16 0.0 0 0.0003149561892269986
4 15 0.0 0 0.0003291132453439492
4 13 0.0 0 0.00022938475739729317
4 14 0.0 0 0.0005544868498606603
4 11 0.0 0 0.001040982982933739
3 10 1000000.0 1 0.0014676312613804614
3 2 1000000.0 1 0.00047365007974452977
3 9 0.0 0 0.0019220164774664983
3 17 0.0 0 0.0006855649807234099
3 8 0.0 0 4.547343366098129e-06
3 12 0.0 0 0.0005110846953677914
3 4 0.0 0 0.004083046885636541
3 1 0.0 0 0.0021819173831764574
3 6 0.0 0 0.0001609557979054542
3 5 0.0 0 0.0019202930063565542
3 7 0.0 0 0.00010926709867397568
3 16 0.0 0 0.0016274827147519585
3 15 0.0 0 0.0019119107201168556
3 13 0.0 0 0.0008174286173331998
3 14 0.0 0 0.0005381832301059937
3 11 0.0 0 0.001316330143833708
10 7 1000000.0 1 0.0009044102737820193
10 3 1000000.0 1 4.994690149219586e-05
10 9 0.0 0 0.0008423660642146078
10 2 0.0 0 5.893698652079884e-05
10 17 0.0 0 0.0007445040761992771
10 8 0.0 0 0.0016608625686363608
10 12 0.0 0 0.006349570574378464
10 4 0.0 0 4.109569292478429e-05
10 1 0.0 0 0.0005381820019513949
10 6 0.0 0 6.173724116198418e-05
10 5 0.0 0 0.0006551166125659206
10 16 0.0 0 0.00020658078939817374
10 15 0.0 0 0.00015793066246534484
10 13 0.0 0 0.0020980742427918597
10 14 0.0 0 0.0004517507233546179
10 11 0.0 0 0.00010606991952043327
1 6 1000000.0 1 0.00019006129872788896
1 17 1000000.0 1 5.414567630839821e-05
1 5 1000000.0 1 0.00030090093162927025
1 9 0.0 0 0.0016268647470863745
1 2 0.0 0 0.0009692838205525928
1 8 0.0 0 7.504493977489649e-05
1 12 0.0 0 6.838230841363386e-05
1 4 0.0 0 0.0008695641644234847
1 3 0.0 0 0.0023733113526755345
1 10 0.0 0 0.0030806296722386767
1 7 0.0 0 0.0008116290759631659
1 16 0.0 0 0.0002967587186025611
1 15 0.0 0 9.119985962927254e-05
1 13 0.0 0 2.61569562526751e-05
1 14 0.0 0 0.0004610010544079507
1 11 0.0 0 0.0042795543435935005
6 1 1000000.0 1 0.0025456077110709865
6 7 1000000.0 1 0.0011971100182898236
