from_node to_node capacity num_fiberducts prob_failure
9 2 1000000.0 1 0.0007556480276907931
9 17 1000000.0 1 0.0004678967896050888
9 8 0.0 0 0.00018038587880130712
9 12 0.0 0 0.0005885503116125191
9 4 0.0 0 0.00015115236239596636
9 3 0.0 0 0.003360687196616514
9 10 0.0 0 0.0002136843790688889
9 1 0.0 0 6.45077034974291e-05
9 6 0.0 0 0.0029238692090445347
9 5 0.0 0 0.0004883445681792993
9 7 0.0 0 0.005037898941697285
9 16 0.0 0 2.5658153214547634e-05
9 15 0.0 0 0.0010622652577973936
9 13 0.0 0 6.432271820217781e-05
9 14 0.0 0 0.000864344766669106
9 11 0.0 0 0.001095898322540997
2 9 1000000.0 1 8.488588020089803e-05
2 3 1000000.0 1 0.00271587705423957
2 4 1000000.0 1 0.0011453318307279984
2 17 0.0 0 9.409356001429273e-05
2 8 0.0 0 0.0010247293057493465
2 12 0.0 0 0.00318362374272269
2 10 0.0 0 0.0005033605118764744
2 1 0.0 0 0.0003320990545299352
2 6 0.0 0 0.0008860854593534666
2 5 0.0 0 0.0002068704195731574
2 7 0.0 0 0.0001242326176351229
2 16 0.0 0 4.6616207413811104e-05
2 15 0.0 0 0.0021953334333803306
2 13 0.0 0 0.0032342328709533776
2 14 0.0 0 0.0008768526519021604
2 11 0.0 0 0.0002190943815369287
17 1 1000000.0 1 0.0006372478256423389
17 9 1000000.0 1 0.0003460862247607888
17 14 1000000.0 1 0.0011465608995201654
17 11 1000000.0 1 0.0008663872463955284
17 2 0.0 0 0.0028156405290193373
17 8 0.0 0 0.0009141423232408596
17 12 0.0 0 0.0022390525353375434
17 4 0.0 0 2.9691857867312432e-05
17 3 0.0 0 0.007688863972121126
17 10 0.0 0 0.0003214614230961422
17 6 0.0 0 0.0023547695846403744
17 5 0.0 0 0.0011317672144284508
17 7 0.0 0 0.0003591489967226902
17 16 0.0 0 0.001062214391042139
17 15 0.0 0 0.0005112041895723429
17 13 0.0 0 0.00021743351827813387
8 12 1000000.0 1 0.0013543663541472472
8 4 1000000.0 1 0.00026823690527081945
8 9 0.0 0 0.00013316356640755906
8 2 0.0 0 0.0011680698435414662
8 17 0.0 0 0.0005991519191071759
8 3 0.0 0 7.347028721279674e-05
8 10 0.0 0 0.0005386384569161757
8 1 0.0 0 7.505497653484393e-05
8 6 0.0 0 0.00038579740013135915
8 5 0.0 0 0.0010259148671032164
8 7 0.0 0 9.756543819629895e-05
8 16 0.0 0 5.454723632144887e-05
8 15 0.0 0 0.003244573560129724
8 13 0.0 0 0.00021443729243990285
8 14 0.0 0 0.0073876536153836495
8 11 0.0 0 0.0007985514237221211
12 13 1000000.0 1 0.0002676886884826012
12 8 1000000.0 1 5.448802587968547e-05
12 11 1000000.0 1 0.0005682130682937449
12 9 0.0 0 2.2159182784667548e-05
12 2 0.0 0 0.00022034116046099476
12 17 0.0 0 0.0011905094971304884
12 4 0.0 0 0.0012686389674991469
12 3 0.0 0 0.00023502679442144583
12 10 0.0 0 0.002272856734288678
12 1 0.0 0 7.67436420360935e-05
12 6 0.0 0 0.0037356910561565223
12 5 0.0 0 0.0015766689559968926
12 7 0.0 0 0.0034327589414720446
12 16 0.0 0 0.0068955358170155094
12 15 0.0 0 0.005965481447100505
12 14 0.0 0 0.0005833485247966485
4 2 1000000.0 1 0.00023193347749164228
4 8 1000000.0 1 0.0013738394957211067
